threshold,precision,recall,f1,fpr,fnr
0.45640289059632927,0.4114285714285714,0.6923076923076923,0.5161290322580644,0.4858490566037736,0.3076923076923077
0.45727517963187714,0.41379310344827586,0.6923076923076923,0.5179856115107914,0.4811320754716981,0.3076923076923077
0.4576379798473746,0.4161849710982659,0.6923076923076923,0.51985559566787,0.47641509433962265,0.3076923076923077
0.4576584370223615,0.4127906976744186,0.6826923076923077,0.5144927536231884,0.47641509433962265,0.3173076923076923
0.4583062112751425,0.4152046783625731,0.6826923076923077,0.5163636363636362,0.4716981132075472,0.3173076923076923
0.4584821374517279,0.4176470588235294,0.6826923076923077,0.5182481751824818,0.4669811320754717,0.3173076923076923
0.4595335999790133,0.41420118343195267,0.6730769230769231,0.5128205128205128,0.4669811320754717,0.3269230769230769
0.45983788306526735,0.4107142857142857,0.6634615384615384,0.5073529411764706,0.4669811320754717,0.33653846153846156
0.4605233604504082,0.41317365269461076,0.6634615384615384,0.5092250922509225,0.46226415094339623,0.33653846153846156
0.4614535138847457,0.41566265060240964,0.6634615384615384,0.5111111111111111,0.45754716981132076,0.33653846153846156
0.4616145587012697,0.4121212121212121,0.6538461538461539,0.5055762081784387,0.45754716981132076,0.34615384615384615
0.4630126276165069,0.4146341463414634,0.6538461538461539,0.5074626865671641,0.4528301886792453,0.34615384615384615
0.46313048776442883,0.4171779141104294,0.6538461538461539,0.5093632958801498,0.4481132075471698,0.34615384615384615
0.4644428246567266,0.41975308641975306,0.6538461538461539,0.5112781954887218,0.44339622641509435,0.34615384615384615
0.4650279144686053,0.422360248447205,0.6538461538461539,0.5132075471698113,0.4386792452830189,0.34615384615384615
0.46541021445267283,0.425,0.6538461538461539,0.5151515151515152,0.4339622641509434,0.34615384615384615
0.4662267831457758,0.4276729559748428,0.6538461538461539,0.5171102661596959,0.42924528301886794,0.34615384615384615
0.46676579299179227,0.4240506329113924,0.6442307692307693,0.5114503816793894,0.42924528301886794,0.3557692307692308
0.46734988134486943,0.4267515923566879,0.6442307692307693,0.5134099616858238,0.42452830188679247,0.3557692307692308
0.4676200212800508,0.42948717948717946,0.6442307692307693,0.5153846153846154,0.419811320754717,0.3557692307692308
0.4682262750407409,0.432258064516129,0.6442307692307693,0.5173745173745173,0.41509433962264153,0.3557692307692308
0.46829369315976144,0.43506493506493504,0.6442307692307693,0.5193798449612403,0.41037735849056606,0.3557692307692308
0.4691064166756827,0.43790849673202614,0.6442307692307693,0.5214007782101167,0.4056603773584906,0.3557692307692308
0.470571493293444,0.4342105263157895,0.6346153846153846,0.515625,0.4056603773584906,0.36538461538461536
0.4710679517077979,0.4370860927152318,0.6346153846153846,0.5176470588235293,0.4009433962264151,0.36538461538461536
0.47176749545870905,0.44,0.6346153846153846,0.5196850393700788,0.39622641509433965,0.36538461538461536
0.4726326801047115,0.436241610738255,0.625,0.5138339920948617,0.39622641509433965,0.375
0.4727183468553157,0.4391891891891892,0.625,0.5158730158730158,0.3915094339622642,0.375
0.47355199181997665,0.4421768707482993,0.625,0.5179282868525896,0.3867924528301887,0.375
0.4748170914856105,0.4383561643835616,0.6153846153846154,0.512,0.3867924528301887,0.38461538461538464
0.4750421094309971,0.4413793103448276,0.6153846153846154,0.5140562248995985,0.38207547169811323,0.38461538461538464
0.475175985072618,0.4444444444444444,0.6153846153846154,0.5161290322580646,0.37735849056603776,0.38461538461538464
0.4754473949553598,0.44755244755244755,0.6153846153846154,0.5182186234817815,0.37264150943396224,0.38461538461538464
0.4758784686454858,0.4507042253521127,0.6153846153846154,0.5203252032520326,0.36792452830188677,0.38461538461538464
0.4759494150891777,0.45390070921985815,0.6153846153846154,0.5224489795918368,0.3632075471698113,0.38461538461538464
0.4759604152117143,0.45714285714285713,0.6153846153846154,0.5245901639344263,0.3584905660377358,0.38461538461538464
0.47813824871776384,0.460431654676259,0.6153846153846154,0.5267489711934157,0.35377358490566035,0.38461538461538464
0.47937272135320186,0.463768115942029,0.6153846153846154,0.5289256198347106,0.3490566037735849,0.38461538461538464
0.47957990926037664,0.45985401459854014,0.6057692307692307,0.5228215767634854,0.3490566037735849,0.3942307692307692
0.48008227081550575,0.4632352941176471,0.6057692307692307,0.525,0.3443396226415094,0.3942307692307692
0.4804739635014978,0.4666666666666667,0.6057692307692307,0.5271966527196653,0.33962264150943394,0.3942307692307692
0.4808809993042043,0.4626865671641791,0.5961538461538461,0.5210084033613446,0.33962264150943394,0.40384615384615385
0.48108859027335643,0.45864661654135336,0.5865384615384616,0.5147679324894515,0.33962264150943394,0.41346153846153844
0.48236342091083934,0.4621212121212121,0.5865384615384616,0.516949152542373,0.33490566037735847,0.41346153846153844
0.4830080964684086,0.46564885496183206,0.5865384615384616,0.5191489361702128,0.330188679245283,0.41346153846153844
0.4832027429166815,0.46923076923076923,0.5865384615384616,0.5213675213675213,0.32547169811320753,0.41346153846153844
0.4836284711736986,0.4728682170542636,0.5865384615384616,0.5236051502145923,0.32075471698113206,0.41346153846153844
0.48366951606948905,0.46875,0.5769230769230769,0.5172413793103449,0.32075471698113206,0.4230769230769231
0.4839835280901514,0.47244094488188976,0.5769230769230769,0.5194805194805194,0.3160377358490566,0.4230769230769231
0.4841400364002336,0.47619047619047616,0.5769230769230769,0.5217391304347826,0.3113207547169811,0.4230769230769231
0.484879822646902,0.472,0.5673076923076923,0.5152838427947598,0.3113207547169811,0.4326923076923077
0.4867812621342334,0.47580645161290325,0.5673076923076923,0.5175438596491228,0.30660377358490565,0.4326923076923077
0.4872215426703921,0.4715447154471545,0.5576923076923077,0.5110132158590309,0.30660377358490565,0.4423076923076923
